  0.53220108735946958       0.25836742542772195       0.12620265647350337       -9.5574531067985455E-002
  0.53248565090226130       0.25145516841899301       0.13157309942627490       -9.6441456698279526E-002
  0.53284284086503708       0.24444804260333219       0.13681223508469612       -9.7472649052098556E-002
  0.53326914650124568       0.23735118515008441       0.14193031800915171       -9.8669521736454588E-002
  0.53376122374450774       0.23016943908921383       0.14693737364660520      -0.10003319356588042     
  0.53431590561730402       0.22290736008772835       0.15184317350924106      -0.10156275171921596     
  0.53493020879702646       0.21556922533259620       0.15665713151878580      -0.10325645425959860     
  0.53560133734632553       0.20815904357830506       0.16138830117284023      -0.10511147773541134     
  0.53632668373869519       0.20068056638854051       0.16604528572110813      -0.10712359910829472     
  0.53710382719129202       0.19313730068855858       0.17063624084831464      -0.10928846219991355     
  0.53793053048610495       0.18553252154536604       0.17516882293552893      -0.11160013413183692     
  0.53880473448910982       0.17786928611759750       0.17965018160393686      -0.11405297517047404     
  0.53972455192137225       0.17015044730288414       0.18408694840506440      -0.11664001335376248     
  0.54068825936510057       0.16237866822761587       0.18848520952387923      -0.11935427009714096     
  0.54169428861403957       0.15455643655139320       0.19285051965314759      -0.12218807761582519     
  0.54274121696585043       0.14668607906817660       0.19718786696504095      -0.12513310963412938     
  0.54382775661028115       0.13876977652824884       0.20150169161884007      -0.12818113974044326     
  0.54495274374717506       0.13080957809186888       0.20579586721117230      -0.13132278693387692     
  0.54611512661928940       0.12280741629266925       0.21007370390802094      -0.13454922864051372     
  0.54731395379035219       0.11476512121222360       0.21433796128253962      -0.13785046834534692     
  0.54854836143872976       0.10668443513651593       0.21859082550103157      -0.14121688869113772     
  0.54981756086888023        9.8567026513021544E-002  0.22283394937811399      -0.14463819585733181     
  0.55112082545274488        9.0414504025703765E-002  0.22706841054082169      -0.14810378667254515     
  0.55245747731550232        8.2228430467233438E-002  0.23129476025419077      -0.15160315670127450     
  0.55382687404715725        7.4010336169379839E-002  0.23551298391784642      -0.15512475011862104     
  0.55522839461865547        6.5761732765112671E-002  0.23972253760666340      -0.15865775890778311     
  0.55666142584009315        5.7484126017908088E-002  0.24392233282795667      -0.16218998759919190     
  0.55812534779283440        4.9179029204077282E-002  0.24811074827536417      -0.16571016564884622     
  0.55961951997931059        4.0847975398910573E-002  0.25228564685827776      -0.16920588719208682     
  0.56114326666484837        3.2492530107166566E-002  0.25644436457446057      -0.17266530267720273     
  0.56269586268699856        2.4114303044676471E-002  0.26058374910868476      -0.17607609215349793     
  0.56427651897876940        1.5714959777500526E-002  0.26470014023700539      -0.17942583142190630     
  0.56588436805953723        7.2962330020141962E-003  0.26878940850859895      -0.18270231342677906     
  0.56751844976517740       -1.1400667910470836E-003  0.27284694523223191      -0.18589268605012416     
  0.56917769652787220       -9.5920405896895416E-003  0.27686768329431211      -0.18898468240111727     
  0.57086091917763715       -1.8057690975618986E-002  0.28084610800184689      -0.19196526185780449     
