 0.1260720454597231E-02  0.1483349775250036E-05
 0.1262203804372481E-02  0.1485092859935741E-05
 0.1263688897232417E-02  0.1486837987720643E-05
 0.1265175735220137E-02  0.1488585160989335E-05
 0.1266664320381127E-02  0.1490334382123594E-05
 0.1268154654763250E-02  0.1492085653515170E-05
 0.1269646740416765E-02  0.1493838977551258E-05
 0.1271140579394317E-02  0.1495594356629463E-05
 0.1272636173750946E-02  0.1497351793140885E-05
 0.1274133525544087E-02  0.1499111289490285E-05
 0.1275632636833577E-02  0.1500872848073532E-05
 0.1277133509681651E-02  0.1502636471301675E-05
 0.1278636146152952E-02  0.1504402161575788E-05
 0.1280140548314528E-02  0.1506169921311040E-05
 0.1281646718235839E-02  0.1507939752916311E-05
 0.1283154657988756E-02  0.1509711658811757E-05
 0.1284664369647567E-02  0.1511485641411030E-05
 0.1286175855288978E-02  0.1513261703139273E-05
 0.1287689116992118E-02  0.1515039846417725E-05
 0.1289204156838535E-02  0.1516820073676735E-05
 0.1290720976912212E-02  0.1518602387341013E-05
 0.1292239579299553E-02  0.1520386789848494E-05
 0.1293759966089402E-02  0.1522173283629311E-05
 0.1295282139373031E-02  0.1523961871127038E-05
 0.1296806101244158E-02  0.1525752554777876E-05
 0.1298331853798936E-02  0.1527545337026053E-05
 0.1299859399135962E-02  0.1529340220322081E-05
 0.1301388739356284E-02  0.1531137207109968E-05
 0.1302919876563394E-02  0.1532936299846951E-05
 0.1304452812863241E-02  0.1534737500983110E-05
 0.1305987550364224E-02  0.1536540812981319E-05
 0.1307524091177205E-02  0.1538346238297295E-05
 0.1309062437415503E-02  0.1540153779399332E-05
 0.1310602591194902E-02  0.1541963438749221E-05
 0.1312144554633651E-02  0.1543775218820678E-05
 0.1313688329852472E-02  0.1545589122080911E-05
 0.1315233918974553E-02  0.1547405151010144E-05
 0.1316781324125563E-02  0.1549223308080355E-05
 0.1318330547433643E-02  0.1551043595778056E-05
 0.1319881591029421E-02  0.1552866016581080E-05
 0.1321434457046002E-02  0.1554690572981359E-05
 0.1322989147618984E-02  0.1556517267462150E-05
 0.1324545664886446E-02  0.1558346102521670E-05
 0.1326104010988968E-02  0.1560177080649249E-05
 0.1327664188069617E-02  0.1562010204347007E-05
 0.1329226198273964E-02  0.1563845476112513E-05
 0.1330790043750076E-02  0.1565682898452010E-05
 0.1332355726648528E-02  0.1567522473869569E-05
 0.1333923249122398E-02  0.1569364204876854E-05
 0.1335492613327275E-02  0.1571208093983359E-05
 0.1337063821421258E-02  0.1573054143707902E-05
 0.1338636875564966E-02  0.1574902356565183E-05
 0.1340211777921531E-02  0.1576752735076188E-05
 0.1341788530656607E-02  0.1578605281767976E-05
 0.1343367135938375E-02  0.1580459999163701E-05
 0.1344947595937539E-02  0.1582316889796277E-05
 0.1346529912827335E-02  0.1584175956194931E-05
 0.1348114088783530E-02  0.1586037200898864E-05
 0.1349700125984429E-02  0.1587900626442073E-05
 0.1351288026610871E-02  0.1589766235371133E-05
 0.1352877792846242E-02  0.1591634030224595E-05
 0.1354469426876467E-02  0.1593504013555755E-05
 0.1356062930890023E-02  0.1595376187908367E-05
 0.1357658307077931E-02  0.1597250555842233E-05
 0.1359255557633773E-02  0.1599127119907180E-05
 0.1360854684753681E-02  0.1601005882666696E-05
 0.1362455690636347E-02  0.1602886846679714E-05
 0.1364058577483027E-02  0.1604770014513408E-05
 0.1365663347497540E-02  0.1606655388733651E-05
 0.1367270002886274E-02  0.1608542971913473E-05
 0.1368878545858187E-02  0.1610432766623298E-05
 0.1370488978624811E-02  0.1612324775444179E-05
 0.1372101303400255E-02  0.1614219000951097E-05
 0.1373715522401206E-02  0.1616115445731607E-05
 0.1375331637846938E-02  0.1618014112366980E-05
 0.1376949651959305E-02  0.1619915003447589E-05
 0.1378569566962752E-02  0.1621818121566414E-05
 0.1380191385084319E-02  0.1623723469314697E-05
 0.1381815108553633E-02  0.1625631049294741E-05
 0.1383440739602928E-02  0.1627540864101475E-05
 0.1385068280467030E-02  0.1629452916344139E-05
 0.1386697733383374E-02  0.1631367208624170E-05
 0.1388329100591998E-02  0.1633283743555144E-05
 0.1389962384335553E-02  0.1635202523746085E-05
 0.1391597586859299E-02  0.1637123551817077E-05
 0.1393234710411116E-02  0.1639046830381264E-05
 0.1394873757241497E-02  0.1640972362064799E-05
 0.1396514729603562E-02  0.1642900149489285E-05
 0.1398157629753051E-02  0.1644830195284995E-05
 0.1399802459948336E-02  0.1646762502079385E-05
 0.1401449222450416E-02  0.1648697072510101E-05
 0.1403097919522926E-02  0.1650633909209154E-05
 0.1404748553432135E-02  0.1652573014821563E-05
 0.1406401126446957E-02  0.1654514391984541E-05
 0.1408055640838941E-02  0.1656458043349397E-05
 0.1409712098882291E-02  0.1658403971559847E-05
 0.1411370502853850E-02  0.1660352179273274E-05
 0.1413030855033124E-02  0.1662302669140116E-05
